X,Y,Z,velocity
2.2413793103448283,8.448275862068966,-3.6842105263157894,-0.015431342776094831
2.2413793103448283,8.448275862068966,-2.894736842105263,0.022098310435769854
2.2413793103448283,8.448275862068966,-2.1052631578947363,-0.04296208511070624
2.2413793103448283,8.448275862068966,-1.3157894736842106,-0.02357860186622648
2.2413793103448283,8.448275862068966,-0.526315789473685,-0.01897691622867519
2.2413793103448283,8.448275862068966,0.2631578947368425,-0.026931177336299666
2.2413793103448283,8.448275862068966,1.0526315789473681,-0.0316061710678714
2.2413793103448283,8.448275862068966,1.8421052631578956,0.008293254876280406
2.2413793103448283,8.448275862068966,2.6315789473684212,-0.004265819155599183
2.2413793103448283,8.448275862068966,3.421052631578947,0.007594781871180068
2.2413793103448283,8.448275862068966,4.210526315789474,0.013812092272145545
2.2413793103448283,8.448275862068966,5.0,0.005313299835685998
2.2413793103448283,9.482758620689657,-10.0,0.013371786880742732
2.2413793103448283,9.482758620689657,-9.210526315789474,-0.0010390566922488106
2.2413793103448283,9.482758620689657,-8.421052631578947,-0.023214486078564377
2.2413793103448283,9.482758620689657,-7.631578947368421,0.021878759889286805
2.2413793103448283,9.482758620689657,-6.842105263157895,-0.010867958292147551
2.2413793103448283,9.482758620689657,-6.052631578947368,-0.017647175011994393
2.2413793103448283,9.482758620689657,-5.2631578947368425,-0.002417257170789981
2.2413793103448283,9.482758620689657,-4.473684210526316,-0.017130813807197366
2.2413793103448283,9.482758620689657,-3.6842105263157894,-0.007327191856250005
2.2413793103448283,9.482758620689657,-2.894736842105263,0.007734189343652731
2.2413793103448283,9.482758620689657,-2.1052631578947363,0.00762255334364153
2.2413793103448283,9.482758620689657,-1.3157894736842106,-0.017492793045940026
2.2413793103448283,9.482758620689657,-0.526315789473685,-0.009452203665537678
2.2413793103448283,9.482758620689657,0.2631578947368425,0.021667505586777543
2.2413793103448283,9.482758620689657,1.0526315789473681,0.010027693330630064
2.2413793103448283,9.482758620689657,1.8421052631578956,0.04155187312769007
2.2413793103448283,9.482758620689657,2.6315789473684212,0.023626172568140237
2.2413793103448283,9.482758620689657,3.421052631578947,0.022896004095200317
2.2413793103448283,9.482758620689657,4.210526315789474,-0.027753361059157974
2.2413793103448283,9.482758620689657,5.0,0.015278665955576936
2.2413793103448283,10.517241379310345,-10.0,-0.0007768305446301578
2.2413793103448283,10.517241379310345,-9.210526315789474,-0.01055635911981838
2.2413793103448283,10.517241379310345,-8.421052631578947,0.004052584452231241
2.2413793103448283,10.517241379310345,-7.631578947368421,0.019856213188256346
2.2413793103448283,10.517241379310345,-6.842105263157895,0.011221353335657977
2.2413793103448283,10.517241379310345,-6.052631578947368,-0.016166489772887614
2.2413793103448283,10.517241379310345,-5.2631578947368425,0.016352767518620397
2.2413793103448283,10.517241379310345,-4.473684210526316,-0.01126884337433736
2.2413793103448283,10.517241379310345,-3.6842105263157894,0.005679547335798249
2.2413793103448283,10.517241379310345,-2.894736842105263,-0.004942886016964158
2.2413793103448283,10.517241379310345,-2.1052631578947363,-0.0035133069158339155
2.2413793103448283,10.517241379310345,-1.3157894736842106,0.015936003953716235
2.2413793103448283,10.517241379310345,-0.526315789473685,-0.02040606600090281
2.2413793103448283,10.517241379310345,0.2631578947368425,0.03914219545966187
2.2413793103448283,10.517241379310345,1.0526315789473681,-0.03629036196596008
2.2413793103448283,10.517241379310345,1.8421052631578956,-0.011886716205909033
2.2413793103448283,10.517241379310345,2.6315789473684212,0.007435346700845637
2.2413793103448283,10.517241379310345,3.421052631578947,0.01169964805232975
2.2413793103448283,10.517241379310345,4.210526315789474,-0.0020042306362938423
2.2413793103448283,10.517241379310345,5.0,-0.0011458916867653423
2.2413793103448283,11.551724137931036,-10.0,0.008536948869187886
2.2413793103448283,11.551724137931036,-9.210526315789474,-0.004092118948571317
2.2413793103448283,11.551724137931036,-8.421052631578947,0.028654517523147557
2.2413793103448283,11.551724137931036,-7.631578947368421,0.017874574374819867
2.2413793103448283,11.551724137931036,-6.842105263157895,0.018832820720244482
2.2413793103448283,11.551724137931036,-6.052631578947368,-0.017720293281976073
2.2413793103448283,11.551724137931036,-5.2631578947368425,0.00013000655344564674
2.2413793103448283,11.551724137931036,-4.473684210526316,-0.00431517182515565
2.2413793103448283,11.551724137931036,-3.6842105263157894,-0.01857442168688051
2.2413793103448283,11.551724137931036,-2.894736842105263,0.008487528871735565
2.2413793103448283,11.551724137931036,-2.1052631578947363,-0.009765817939215373
2.2413793103448283,11.551724137931036,-1.3157894736842106,0.01380627837667712
2.2413793103448283,11.551724137931036,-0.526315789473685,-0.020949355187087428
2.2413793103448283,11.551724137931036,0.2631578947368425,0.034653051129376104
2.2413793103448283,11.551724137931036,1.0526315789473681,-0.01777658164564864
2.2413793103448283,11.551724137931036,1.8421052631578956,0.004462176687390758
2.2413793103448283,11.551724137931036,2.6315789473684212,0.01587272656265507
2.2413793103448283,11.551724137931036,3.421052631578947,-0.01139754007988423
2.2413793103448283,11.551724137931036,4.210526315789474,0.017055409315834106
2.2413793103448283,11.551724137931036,5.0,-0.024581475741301987
2.2413793103448283,12.586206896551726,-10.0,0.02936521527914877
2.2413793103448283,12.586206896551726,-9.210526315789474,0.0008072450915804382
2.2413793103448283,12.586206896551726,-8.421052631578947,-0.011144823477095438
2.2413793103448283,12.586206896551726,-7.631578947368421,-0.004906340010933368
2.2413793103448283,12.586206896551726,-6.842105263157895,0.017541688807551133
2.2413793103448283,12.586206896551726,-6.052631578947368,-0.01010143936548274
2.2413793103448283,12.586206896551726,-5.2631578947368425,-0.013285641583818099
2.2413793103448283,12.586206896551726,-4.473684210526316,-0.0027526239449956087
2.2413793103448283,12.586206896551726,-3.6842105263157894,-0.022016193534170135
2.2413793103448283,12.586206896551726,-2.894736842105263,0.03768296490853464
2.2413793103448283,12.586206896551726,-2.1052631578947363,-0.010350139836868423
2.2413793103448283,12.586206896551726,-1.3157894736842106,0.017323927358525216
2.2413793103448283,12.586206896551726,-0.526315789473685,0.004639575044014787
2.2413793103448283,12.586206896551726,0.2631578947368425,-0.019421019527200763
2.2413793103448283,12.586206896551726,1.0526315789473681,2.9556557086621028e-05
2.2413793103448283,12.586206896551726,1.8421052631578956,0.01575546477814575
2.2413793103448283,12.586206896551726,2.6315789473684212,-0.003730022821039929
2.2413793103448283,12.586206896551726,3.421052631578947,0.02387738288814895
2.2413793103448283,12.586206896551726,4.210526315789474,0.02043628715344553
2.2413793103448283,12.586206896551726,5.0,0.018380472515463705
2.2413793103448283,13.620689655172416,-10.0,-0.00891585677164993
2.2413793103448283,13.620689655172416,-9.210526315789474,-0.02114660588853431
2.2413793103448283,13.620689655172416,-8.421052631578947,-0.01159895107972799
2.2413793103448283,13.620689655172416,-7.631578947368421,0.004850018130840731
2.2413793103448283,13.620689655172416,-6.842105263157895,0.012086562020785466
2.2413793103448283,13.620689655172416,-6.052631578947368,-0.04206791360828688
2.2413793103448283,13.620689655172416,-5.2631578947368425,0.0012990230720192814
2.2413793103448283,13.620689655172416,-4.473684210526316,0.004602971694555951
2.2413793103448283,13.620689655172416,-3.6842105263157894,-0.004242865442751094
2.2413793103448283,13.620689655172416,-2.894736842105263,0.026917966130532375
2.2413793103448283,13.620689655172416,-2.1052631578947363,0.009275311224677563
2.2413793103448283,13.620689655172416,-1.3157894736842106,0.026797788610377665
2.2413793103448283,13.620689655172416,-0.526315789473685,-0.003932593996017541
2.2413793103448283,13.620689655172416,0.2631578947368425,0.01898113963581716
2.2413793103448283,13.620689655172416,1.0526315789473681,0.03282899163035062
2.2413793103448283,13.620689655172416,1.8421052631578956,0.026298631659156278
2.2413793103448283,13.620689655172416,2.6315789473684212,-0.021812598187778105
2.2413793103448283,13.620689655172416,3.421052631578947,-0.005060532831804171
2.2413793103448283,13.620689655172416,4.210526315789474,-0.006898158988157017
2.2413793103448283,13.620689655172416,5.0,0.00978695899053466
2.2413793103448283,14.655172413793103,-10.0,0.013933537152718055
2.2413793103448283,14.655172413793103,-9.210526315789474,-0.016442595426158585
2.2413793103448283,14.655172413793103,-8.421052631578947,0.0018577484830958949
2.2413793103448283,14.655172413793103,-7.631578947368421,-0.03970962871023859
2.2413793103448283,14.655172413793103,-6.842105263157895,0.029710716835015437
2.2413793103448283,14.655172413793103,-6.052631578947368,-0.009232190526115071
2.2413793103448283,14.655172413793103,-5.2631578947368425,0.0022053761097224726
2.2413793103448283,14.655172413793103,-4.473684210526316,-0.005119863679972546
2.2413793103448283,14.655172413793103,-3.6842105263157894,0.023894523486108776
2.2413793103448283,14.655172413793103,-2.894736842105263,-0.05593664411107977
2.2413793103448283,14.655172413793103,-2.1052631578947363,0.00029305420493671246
2.2413793103448283,14.655172413793103,-1.3157894736842106,-0.0016741103237130283
2.2413793103448283,14.655172413793103,-0.526315789473685,-0.008784847104240653
2.2413793103448283,14.655172413793103,0.2631578947368425,0.034696976301947104
2.2413793103448283,14.655172413793103,1.0526315789473681,-0.01765152875276872
2.2413793103448283,14.655172413793103,1.8421052631578956,0.015484146848007278
2.2413793103448283,14.655172413793103,2.6315789473684212,0.007147568247362552
2.2413793103448283,14.655172413793103,3.421052631578947,0.025240056654768937
2.2413793103448283,14.655172413793103,4.210526315789474,-0.013339958003977368
2.2413793103448283,14.655172413793103,5.0,-0.014657986825156812
2.2413793103448283,15.689655172413794,-10.0,0.022054692745727123
2.2413793103448283,15.689655172413794,-9.210526315789474,0.008722868949547968
2.2413793103448283,15.689655172413794,-8.421052631578947,-0.030575315131006073
2.2413793103448283,15.689655172413794,-7.631578947368421,-0.010341334495641001
2.2413793103448283,15.689655172413794,-6.842105263157895,0.008290498426751705
2.2413793103448283,15.689655172413794,-6.052631578947368,0.017410758977247722
2.2413793103448283,15.689655172413794,-5.2631578947368425,-0.012882136844585054
2.2413793103448283,15.689655172413794,-4.473684210526316,-0.05759230609517783
2.2413793103448283,15.689655172413794,-3.6842105263157894,0.011093260560595349
2.2413793103448283,15.689655172413794,-2.894736842105263,-0.02388122762150085
2.2413793103448283,15.689655172413794,-2.1052631578947363,-0.03994310708623169
2.2413793103448283,15.689655172413794,-1.3157894736842106,-0.056360992086381734
2.2413793103448283,15.689655172413794,-0.526315789473685,0.01646547310722588
2.2413793103448283,15.689655172413794,0.2631578947368425,0.0026836798455455793
2.2413793103448283,15.689655172413794,1.0526315789473681,-0.004451756552383089
2.2413793103448283,15.689655172413794,1.8421052631578956,0.027811620250192164
2.2413793103448283,15.689655172413794,2.6315789473684212,0.012761027725477745
2.2413793103448283,15.689655172413794,3.421052631578947,0.032332244847299345
2.2413793103448283,15.689655172413794,4.210526315789474,-0.027852240865972804
2.2413793103448283,15.689655172413794,5.0,-0.0006901143471549508
2.2413793103448283,16.724137931034484,-10.0,-0.032259655592818515
2.2413793103448283,16.724137931034484,-9.210526315789474,-0.004466492373777417
2.2413793103448283,16.724137931034484,-8.421052631578947,-0.004791275502867024
2.2413793103448283,16.724137931034484,-7.631578947368421,0.012781231252209228
2.2413793103448283,16.724137931034484,-6.842105263157895,0.0012263313880667946
2.2413793103448283,16.724137931034484,-6.052631578947368,0.012835045901433698
2.2413793103448283,16.724137931034484,-5.2631578947368425,0.0144620150752965
2.2413793103448283,16.724137931034484,-4.473684210526316,0.04348637734711529
2.2413793103448283,16.724137931034484,-3.6842105263157894,-0.005953962863942446
2.2413793103448283,16.724137931034484,-2.894736842105263,-0.018526480042163253
2.2413793103448283,16.724137931034484,-2.1052631578947363,0.005147626734849354
2.2413793103448283,16.724137931034484,-1.3157894736842106,-0.01588577658472446
2.2413793103448283,16.724137931034484,-0.526315789473685,0.029743248567436806
2.2413793103448283,16.724137931034484,0.2631578947368425,-0.005602043128884844
2.2413793103448283,16.724137931034484,1.0526315789473681,-0.011277174787767907
2.2413793103448283,16.724137931034484,1.8421052631578956,-0.009408887671568934
2.2413793103448283,16.724137931034484,2.6315789473684212,0.014376483940231624
2.2413793103448283,16.724137931034484,3.421052631578947,-0.003151444577637059
2.2413793103448283,16.724137931034484,4.210526315789474,-0.01283195461168664
2.2413793103448283,16.724137931034484,5.0,0.033307541083539706
2.2413793103448283,17.758620689655174,-10.0,-0.017087186237489227
2.2413793103448283,17.758620689655174,-9.210526315789474,0.0007701199466978322
2.2413793103448283,17.758620689655174,-8.421052631578947,0.013133985947279813
2.2413793103448283,17.758620689655174,-7.631578947368421,-0.03250587791447797
2.2413793103448283,17.758620689655174,-6.842105263157895,0.009758111606696769
2.2413793103448283,17.758620689655174,-6.052631578947368,-0.020924088446289395
2.2413793103448283,17.758620689655174,-5.2631578947368425,0.016646489071874587
2.2413793103448283,17.758620689655174,-4.473684210526316,-0.019064811685874646
2.2413793103448283,17.758620689655174,-3.6842105263157894,0.014026198483072959
2.2413793103448283,17.758620689655174,-2.894736842105263,0.022259332479877453
2.2413793103448283,17.758620689655174,-2.1052631578947363,0.0173383904901604
2.2413793103448283,17.758620689655174,-1.3157894736842106,0.005103898568414595
2.2413793103448283,17.758620689655174,-0.526315789473685,-0.004575529570535
2.2413793103448283,17.758620689655174,0.2631578947368425,-0.011498147587049319
2.2413793103448283,17.758620689655174,1.0526315789473681,0.02943736577115384
2.2413793103448283,17.758620689655174,1.8421052631578956,-0.013981446869748134
2.2413793103448283,17.758620689655174,2.6315789473684212,-0.020737373172839798
2.2413793103448283,17.758620689655174,3.421052631578947,0.013309074932784014
2.2413793103448283,17.758620689655174,4.210526315789474,-0.015922065454340637
2.2413793103448283,17.758620689655174,5.0,-0.019001025964382363
2.2413793103448283,18.793103448275865,-10.0,-0.02885684842020583
2.2413793103448283,18.793103448275865,-9.210526315789474,-0.009633455348004827
2.2413793103448283,18.793103448275865,-8.421052631578947,-0.0016173291877932144
2.2413793103448283,18.793103448275865,-7.631578947368421,0.004912675457139822
2.2413793103448283,18.793103448275865,-6.842105263157895,0.019090463391252446
2.2413793103448283,18.793103448275865,-6.052631578947368,0.010612885364980632
2.2413793103448283,18.793103448275865,-5.2631578947368425,-0.0037371447671126065
2.2413793103448283,18.793103448275865,-4.473684210526316,-0.003884718420137503
2.2413793103448283,18.793103448275865,-3.6842105263157894,0.010275026758460223
2.2413793103448283,18.793103448275865,-2.894736842105263,0.025511436967031082
2.2413793103448283,18.793103448275865,-2.1052631578947363,0.002572427130273667
2.2413793103448283,18.793103448275865,-1.3157894736842106,-0.009349978735767223
2.2413793103448283,18.793103448275865,-0.526315789473685,-0.019836074947881706
2.2413793103448283,18.793103448275865,0.2631578947368425,-0.028891379128787725
2.2413793103448283,18.793103448275865,1.0526315789473681,0.013332408729151793
2.2413793103448283,18.793103448275865,1.8421052631578956,0.011563129265809487
2.2413793103448283,18.793103448275865,2.6315789473684212,0.011548931882153318
2.2413793103448283,18.793103448275865,3.421052631578947,-0.0025724751800630208
2.2413793103448283,18.793103448275865,4.210526315789474,0.02813897709939339
2.2413793103448283,18.793103448275865,5.0,-0.00968226722678927
2.2413793103448283,19.827586206896555,-10.0,0.019110943596365223
2.2413793103448283,19.827586206896555,-9.210526315789474,-0.0007658314765208233
2.2413793103448283,19.827586206896555,-8.421052631578947,-0.012153527052912309
2.2413793103448283,19.827586206896555,-7.631578947368421,0.011869154440064304
2.2413793103448283,19.827586206896555,-6.842105263157895,0.008216194999071382
2.2413793103448283,19.827586206896555,-6.052631578947368,0.007166790773142649
2.2413793103448283,19.827586206896555,-5.2631578947368425,0.0016548641635592762
2.2413793103448283,19.827586206896555,-4.473684210526316,-0.0007289688728000619
2.2413793103448283,19.827586206896555,-3.6842105263157894,0.047793662891525694
2.2413793103448283,19.827586206896555,-2.894736842105263,0.02370703500972747
2.2413793103448283,19.827586206896555,-2.1052631578947363,0.014473372307806834
2.2413793103448283,19.827586206896555,-1.3157894736842106,0.0022478906170498177
2.2413793103448283,19.827586206896555,-0.526315789473685,0.0201508948550307
2.2413793103448283,19.827586206896555,0.2631578947368425,0.010364538414268218
2.2413793103448283,19.827586206896555,1.0526315789473681,0.000526654444033005
2.2413793103448283,19.827586206896555,1.8421052631578956,-0.006069988150390341
2.2413793103448283,19.827586206896555,2.6315789473684212,-0.0016177406317611192
2.2413793103448283,19.827586206896555,3.421052631578947,-0.06340825432115663
2.2413793103448283,19.827586206896555,4.210526315789474,0.004212119734288129
2.2413793103448283,19.827586206896555,5.0,-0.009769484146955552
2.2413793103448283,20.862068965517242,-10.0,0.03185515832459194
2.2413793103448283,20.862068965517242,-9.210526315789474,0.0003897366265141006
2.2413793103448283,20.862068965517242,-8.421052631578947,-0.023775001832144718
2.2413793103448283,20.862068965517242,-7.631578947368421,-0.0009917359436888494
2.2413793103448283,20.862068965517242,-6.842105263157895,-0.020914996913015772
2.2413793103448283,20.862068965517242,-6.052631578947368,0.009476795022801136
2.2413793103448283,20.862068965517242,-5.2631578947368425,0.0058282140190629534
2.2413793103448283,20.862068965517242,-4.473684210526316,0.01916593189109396
2.2413793103448283,20.862068965517242,-3.6842105263157894,-0.015809341044879348
2.2413793103448283,20.862068965517242,-2.894736842105263,0.000687089930900869
2.2413793103448283,20.862068965517242,-2.1052631578947363,-0.027295110900652998
2.2413793103448283,20.862068965517242,-1.3157894736842106,0.01403366216717726
2.2413793103448283,20.862068965517242,-0.526315789473685,0.010379875331508151
2.2413793103448283,20.862068965517242,0.2631578947368425,0.009917569044023735
2.2413793103448283,20.862068965517242,1.0526315789473681,3.319020500636527e-05
2.2413793103448283,20.862068965517242,1.8421052631578956,0.008295868507389233
2.2413793103448283,20.862068965517242,2.6315789473684212,0.032086973892647
2.2413793103448283,20.862068965517242,3.421052631578947,-0.005701802773055334
2.2413793103448283,20.862068965517242,4.210526315789474,0.002772936238500565
2.2413793103448283,20.862068965517242,5.0,-0.02172251413589889
2.2413793103448283,21.896551724137932,-10.0,-0.01736473699373391
2.2413793103448283,21.896551724137932,-9.210526315789474,0.001957048916754559
2.2413793103448283,21.896551724137932,-8.421052631578947,0.022079841057849117
2.2413793103448283,21.896551724137932,-7.631578947368421,-0.005124007394517293
2.2413793103448283,21.896551724137932,-6.842105263157895,-0.004716294303042944
2.2413793103448283,21.896551724137932,-6.052631578947368,-0.008135333489476504
2.2413793103448283,21.896551724137932,-5.2631578947368425,-0.01069259197184492
2.2413793103448283,21.896551724137932,-4.473684210526316,0.0059019356017943995
2.2413793103448283,21.896551724137932,-3.6842105263157894,-0.029942878018555878
2.2413793103448283,21.896551724137932,-2.894736842105263,0.025620691571755446
2.2413793103448283,21.896551724137932,-2.1052631578947363,-0.013306985554057594
2.2413793103448283,21.896551724137932,-1.3157894736842106,0.01443910269702265
2.2413793103448283,21.896551724137932,-0.526315789473685,-0.02539929955135953
2.2413793103448283,21.896551724137932,0.2631578947368425,0.013377205387839845
2.2413793103448283,21.896551724137932,1.0526315789473681,0.013439114186839289
2.2413793103448283,21.896551724137932,1.8421052631578956,0.0076841540742303375
2.2413793103448283,21.896551724137932,2.6315789473684212,-0.01988851785410559
2.2413793103448283,21.896551724137932,3.421052631578947,0.004990986381715129
2.2413793103448283,21.896551724137932,4.210526315789474,-0.023661114763775193
2.2413793103448283,21.896551724137932,5.0,-0.005055261852628054
2.2413793103448283,22.931034482758623,-10.0,0.02058837668848238
2.2413793103448283,22.931034482758623,-9.210526315789474,0.015934224740702288
2.2413793103448283,22.931034482758623,-8.421052631578947,0.00030393708956695894
2.2413793103448283,22.931034482758623,-7.631578947368421,-0.019495748899675435
2.2413793103448283,22.931034482758623,-6.842105263157895,0.012912238442594823
2.2413793103448283,22.931034482758623,-6.052631578947368,0.00038818863921370376
2.2413793103448283,22.931034482758623,-5.2631578947368425,-0.04640570764521423
2.2413793103448283,22.931034482758623,-4.473684210526316,0.015653192533347713
2.2413793103448283,22.931034482758623,-3.6842105263157894,-0.0004841157421727445
2.2413793103448283,22.931034482758623,-2.894736842105263,0.024049476761706656
2.2413793103448283,22.931034482758623,-2.1052631578947363,-0.02190506311253019
2.2413793103448283,22.931034482758623,-1.3157894736842106,-0.06353383063404047
2.2413793103448283,22.931034482758623,-0.526315789473685,0.005581837053208464
2.2413793103448283,22.931034482758623,0.2631578947368425,0.005831369308247051
2.2413793103448283,22.931034482758623,1.0526315789473681,-0.03381337975643018
2.2413793103448283,22.931034482758623,1.8421052631578956,-0.019569964134546168
2.2413793103448283,22.931034482758623,2.6315789473684212,0.05510436737762181
2.2413793103448283,22.931034482758623,3.421052631578947,-0.006112206911554755
2.2413793103448283,22.931034482758623,4.210526315789474,0.014619181651167996
2.2413793103448283,22.931034482758623,5.0,-0.013013195774731496
2.2413793103448283,23.965517241379313,-10.0,-0.04180603433611113
2.2413793103448283,23.965517241379313,-9.210526315789474,-0.00340512654791448
2.2413793103448283,23.965517241379313,-8.421052631578947,-0.005312033842288495
2.2413793103448283,23.965517241379313,-7.631578947368421,-0.007997485890298806
2.2413793103448283,23.965517241379313,-6.842105263157895,-0.0022927168846264526
2.2413793103448283,23.965517241379313,-6.052631578947368,0.005285481687005019
2.2413793103448283,23.965517241379313,-5.2631578947368425,-0.003002214434829745
2.2413793103448283,23.965517241379313,-4.473684210526316,-0.02528000048243223
2.2413793103448283,23.965517241379313,-3.6842105263157894,0.009723807353809654
2.2413793103448283,23.965517241379313,-2.894736842105263,-0.03898734196012772
2.2413793103448283,23.965517241379313,-2.1052631578947363,-0.0410070775515099
2.2413793103448283,23.965517241379313,-1.3157894736842106,0.014783660534615632
2.2413793103448283,23.965517241379313,-0.526315789473685,0.010140438405862536
2.2413793103448283,23.965517241379313,0.2631578947368425,-0.0011478875559917097
2.2413793103448283,23.965517241379313,1.0526315789473681,-0.027908959210411668
2.2413793103448283,23.965517241379313,1.8421052631578956,-0.01415821329177571
2.2413793103448283,23.965517241379313,2.6315789473684212,-0.005254932375987672
2.2413793103448283,23.965517241379313,3.421052631578947,-0.03191787826405601
2.2413793103448283,23.965517241379313,4.210526315789474,-0.014780572722641066
2.2413793103448283,23.965517241379313,5.0,0.013046606922825079
2.2413793103448283,25.0,-10.0,0.028546111511635296
2.2413793103448283,25.0,-9.210526315789474,-0.008388688191265356
2.2413793103448283,25.0,-8.421052631578947,0.01512977734011045
2.2413793103448283,25.0,-7.631578947368421,-0.038281187311298065
2.2413793103448283,25.0,-6.842105263157895,0.013189042666210645
2.2413793103448283,25.0,-6.052631578947368,-0.016078947513979182
2.2413793103448283,25.0,-5.2631578947368425,0.006146934604828244
2.2413793103448283,25.0,-4.473684210526316,-0.0049550264004570525
2.2413793103448283,25.0,-3.6842105263157894,0.026408300130481503
2.2413793103448283,25.0,-2.894736842105263,-0.01748869631677219
2.2413793103448283,25.0,-2.1052631578947363,0.012552138748788506
2.2413793103448283,25.0,-1.3157894736842106,-0.005590140213860262
2.2413793103448283,25.0,-0.526315789473685,-0.0031661036679863073
2.2413793103448283,25.0,0.2631578947368425,-0.003677074333652311
2.2413793103448283,25.0,1.0526315789473681,-0.016913460144229783
2.2413793103448283,25.0,1.8421052631578956,-0.0002819783311213275
2.2413793103448283,25.0,2.6315789473684212,-0.0012529639816616165
2.2413793103448283,25.0,3.421052631578947,0.0048248051660884726
2.2413793103448283,25.0,4.210526315789474,0.0016901029921187892
2.2413793103448283,25.0,5.0,0.015959891020718285
3.275862068965518,-5.0,-10.0,0.018470172326018934
3.275862068965518,-5.0,-9.210526315789474,-0.02101246642832086
3.275862068965518,-5.0,-8.421052631578947,0.017375450024121282
3.275862068965518,-5.0,-7.631578947368421,-0.02372672852527474
3.275862068965518,-5.0,-6.842105263157895,0.011757117784169713
3.275862068965518,-5.0,-6.052631578947368,0.01239477571899672
3.275862068965518,-5.0,-5.2631578947368425,-0.038226337806522424
3.275862068965518,-5.0,-4.473684210526316,0.001859584956948211
3.275862068965518,-5.0,-3.6842105263157894,-0.009369922243281995
3.275862068965518,-5.0,-2.894736842105263,-0.015175305138725337
3.275862068965518,-5.0,-2.1052631578947363,0.02701704662933881
3.275862068965518,-5.0,-1.3157894736842106,-0.013073582801884736
3.275862068965518,-5.0,-0.526315789473685,-0.016127538575289594
3.275862068965518,-5.0,0.2631578947368425,0.0015138988043377592
3.275862068965518,-5.0,1.0526315789473681,0.01371179492830336
3.275862068965518,-5.0,1.8421052631578956,-0.002832971719017997
3.275862068965518,-5.0,2.6315789473684212,0.023327410913938033
3.275862068965518,-5.0,3.421052631578947,0.01061951323951938
3.275862068965518,-5.0,4.210526315789474,-0.04356422639453468
3.275862068965518,-5.0,5.0,-0.010589339270105993
3.275862068965518,-3.9655172413793105,-10.0,-0.011236841937772971
3.275862068965518,-3.9655172413793105,-9.210526315789474,0.009587219148578111
3.275862068965518,-3.9655172413793105,-8.421052631578947,-0.05249634100795318
3.275862068965518,-3.9655172413793105,-7.631578947368421,0.05098019433872429
3.275862068965518,-3.9655172413793105,-6.842105263157895,0.01062052210589211
3.275862068965518,-3.9655172413793105,-6.052631578947368,0.002977536320594234
3.275862068965518,-3.9655172413793105,-5.2631578947368425,0.02363135458799351
3.275862068965518,-3.9655172413793105,-4.473684210526316,0.046873081312292154
3.275862068965518,-3.9655172413793105,-3.6842105263157894,0.017414933124149337
3.275862068965518,-3.9655172413793105,-2.894736842105263,0.0189762621235228
3.275862068965518,-3.9655172413793105,-2.1052631578947363,0.002613800638469511
3.275862068965518,-3.9655172413793105,-1.3157894736842106,-0.0028305149618184137
3.275862068965518,-3.9655172413793105,-0.526315789473685,-0.009515908811412198
3.275862068965518,-3.9655172413793105,0.2631578947368425,-0.01652223979314687
3.275862068965518,-3.9655172413793105,1.0526315789473681,-0.013740281971309354
3.275862068965518,-3.9655172413793105,1.8421052631578956,-0.027011119275354004
3.275862068965518,-3.9655172413793105,2.6315789473684212,-0.0015174290083291857
3.275862068965518,-3.9655172413793105,3.421052631578947,-0.033693351542220175
3.275862068965518,-3.9655172413793105,4.210526315789474,0.0038183304837865134
3.275862068965518,-3.9655172413793105,5.0,-0.0007266121605149167
3.275862068965518,-2.9310344827586206,-10.0,0.002938706382588962
3.275862068965518,-2.9310344827586206,-9.210526315789474,-0.010442630726761023
3.275862068965518,-2.9310344827586206,-8.421052631578947,0.06153720841023278
3.275862068965518,-2.9310344827586206,-7.631578947368421,0.02720231938785896
3.275862068965518,-2.9310344827586206,-6.842105263157895,-0.024890848249940596
3.275862068965518,-2.9310344827586206,-6.052631578947368,0.0046573637885833664
3.275862068965518,-2.9310344827586206,-5.2631578947368425,-0.012160120672416905
3.275862068965518,-2.9310344827586206,-4.473684210526316,-0.020289592377891543
3.275862068965518,-2.9310344827586206,-3.6842105263157894,-0.026801439465462793
3.275862068965518,-2.9310344827586206,-2.894736842105263,0.00864433544973161
3.275862068965518,-2.9310344827586206,-2.1052631578947363,-0.013627603445045463
3.275862068965518,-2.9310344827586206,-1.3157894736842106,0.019356521369153154
3.275862068965518,-2.9310344827586206,-0.526315789473685,0.019875644869051502
3.275862068965518,-2.9310344827586206,0.2631578947368425,0.02747828805072599
3.275862068965518,-2.9310344827586206,1.0526315789473681,-0.017047735130475795
3.275862068965518,-2.9310344827586206,1.8421052631578956,0.00950731231073598
3.275862068965518,-2.9310344827586206,2.6315789473684212,0.012649084378080653
3.275862068965518,-2.9310344827586206,3.421052631578947,-0.009483563482646003
3.275862068965518,-2.9310344827586206,4.210526315789474,-0.015435439140174503
3.275862068965518,-2.9310344827586206,5.0,0.03219041331831473
3.275862068965518,-1.8965517241379306,-10.0,0.004549920543795985
3.275862068965518,-1.8965517241379306,-9.210526315789474,0.012719359932954177
3.275862068965518,-1.8965517241379306,-8.421052631578947,-0.016441512886485397
3.275862068965518,-1.8965517241379306,-7.631578947368421,-0.024385679223023725
3.275862068965518,-1.8965517241379306,-6.842105263157895,-0.011388982699032954
3.275862068965518,-1.8965517241379306,-6.052631578947368,-0.0024804128519677246
3.275862068965518,-1.8965517241379306,-5.2631578947368425,-0.02128438417238933
